,date,water_volume_variation,water_flow,water_volume,water_height,water_precipitation
6431,2007-08-11,-66863.0,0.0,2.0,2.0,0.0
9447,2015-11-13,-25211.0,1.0,0.0,0.0,0.0
10068,2017-07-26,-63109.0,0.0,2.0,2.0,0.0
7254,2009-11-11,-54541.0,2.0,1.0,1.0,1.0
6667,2008-04-03,103758.0,1.0,2.0,2.0,0.0
7779,2011-04-20,258226.0,1.0,1.0,1.0,1.0
6629,2008-02-25,186339.0,0.0,2.0,2.0,0.0
5332,2004-08-07,-122384.0,0.0,1.0,1.0,0.0
735,1992-01-06,56017.0,0.0,0.0,0.0,0.0
5825,2005-12-13,-84835.0,2.0,1.0,1.0,0.0
7301,2009-12-28,-286399.0,2.0,1.0,1.0,1.0
752,1992-01-23,79706.0,1.0,0.0,0.0,0.0
9006,2014-08-29,0.0,0.0,2.0,2.0,0.0
10031,2017-06-19,-33658.0,0.0,2.0,2.0,0.0
8463,2013-03-04,-52719.0,2.0,0.0,0.0,0.0
8874,2014-04-19,91206.0,1.0,1.0,1.0,0.0
9338,2015-07-27,-94934.0,0.0,2.0,2.0,0.0
4396,2002-01-14,0.0,0.0,0.0,0.0,1.0
1048,1992-11-14,-236607.0,2.0,0.0,0.0,1.0
7891,2011-08-10,-88052.0,0.0,1.0,1.0,0.0
7492,2010-07-07,-73082.0,1.0,2.0,2.0,0.0
1016,1992-10-13,-187691.0,1.0,0.0,0.0,0.0
4205,2001-07-07,31144.0,1.0,2.0,2.0,0.0
7829,2011-06-09,0.0,0.0,2.0,2.0,0.0
1822,1994-12-28,75977.0,1.0,0.0,0.0,0.0
4117,2001-04-10,-160377.0,2.0,1.0,1.0,0.0
9259,2015-05-09,231600.0,0.0,2.0,2.0,0.0
1973,1995-05-28,0.0,1.0,2.0,2.0,1.0
9106,2014-12-07,-134070.0,2.0,1.0,1.0,1.0
6585,2008-01-12,902618.0,0.0,0.0,0.0,0.0
7775,2011-04-16,0.0,1.0,1.0,1.0,0.0
6012,2006-06-18,0.0,0.0,2.0,2.0,0.0
9406,2015-10-03,-87740.0,0.0,1.0,1.0,1.0
9072,2014-11-03,-52921.0,1.0,1.0,1.0,1.0
956,1992-08-14,-85764.0,1.0,1.0,1.0,0.0
6747,2008-06-22,0.0,1.0,2.0,2.0,0.0
9112,2014-12-13,212759.0,2.0,1.0,1.0,1.0
7610,2010-11-02,89414.0,2.0,1.0,1.0,0.0
6834,2008-09-17,-98388.0,0.0,2.0,2.0,0.0
4235,2001-08-06,-59015.0,1.0,1.0,1.0,0.0
5086,2003-12-05,655056.0,2.0,1.0,1.0,0.0
8323,2012-10-15,-25908.0,0.0,0.0,0.0,1.0
4836,2003-03-30,88785.0,2.0,1.0,1.0,0.0
951,1992-08-09,-87844.0,1.0,1.0,1.0,1.0
8410,2013-01-10,0.0,2.0,0.0,0.0,0.0
5117,2004-01-05,-137288.0,2.0,1.0,1.0,0.0
5003,2003-09-13,-152163.0,1.0,0.0,0.0,0.0
2687,1997-05-11,26578.0,0.0,1.0,1.0,1.0
7860,2011-07-10,-63181.0,0.0,2.0,2.0,0.0
7584,2010-10-07,149199.0,0.0,1.0,1.0,1.0
3397,1999-04-21,32218.0,2.0,2.0,2.0,1.0
2619,1997-03-04,54271.0,1.0,1.0,1.0,0.0
7458,2010-06-03,35549.0,1.0,2.0,2.0,0.0
7600,2010-10-23,-61972.0,0.0,2.0,2.0,0.0
1437,1993-12-08,-72521.0,2.0,0.0,0.0,0.0
4290,2001-09-30,0.0,1.0,0.0,0.0,0.0
8482,2013-03-23,80138.0,2.0,1.0,1.0,1.0
5835,2005-12-23,-136269.0,2.0,1.0,1.0,0.0
1084,1992-12-20,-331733.0,2.0,0.0,0.0,0.0
9369,2015-08-27,176001.0,0.0,1.0,1.0,1.0
5677,2005-07-18,-102325.0,0.0,2.0,2.0,0.0
3068,1998-05-27,126221.0,1.0,2.0,2.0,1.0
3194,1998-09-30,-21978.0,0.0,0.0,0.0,1.0
784,1992-02-24,70095.0,0.0,0.0,0.0,0.0
10159,2017-10-25,-84928.0,0.0,0.0,0.0,0.0
10082,2017-08-09,-90141.0,0.0,1.0,1.0,0.0
3753,2000-04-11,334421.0,1.0,1.0,1.0,1.0
7695,2011-01-26,-53459.0,2.0,1.0,1.0,1.0
6463,2007-09-12,-119009.0,0.0,1.0,1.0,0.0
1623,1994-06-12,0.0,2.0,2.0,2.0,0.0
5881,2006-02-07,119709.0,1.0,1.0,1.0,0.0
7656,2010-12-18,105707.0,2.0,1.0,1.0,0.0
5396,2004-10-10,167196.0,0.0,0.0,0.0,1.0
913,1992-07-02,0.0,1.0,2.0,2.0,0.0
3810,2000-06-07,0.0,1.0,2.0,2.0,0.0
5122,2004-01-10,-132891.0,2.0,1.0,1.0,1.0
6293,2007-03-26,62254.0,2.0,2.0,2.0,0.0
6823,2008-09-06,66643.0,0.0,2.0,2.0,0.0
5221,2004-04-18,65339.0,0.0,2.0,2.0,1.0
5182,2004-03-10,0.0,2.0,2.0,2.0,0.0
2474,1996-10-10,-92006.0,0.0,0.0,0.0,0.0
7176,2009-08-25,-34660.0,0.0,2.0,2.0,0.0
8209,2012-06-23,0.0,1.0,2.0,2.0,0.0
1984,1995-06-08,-93223.0,1.0,2.0,2.0,0.0
9982,2017-05-01,124795.0,0.0,2.0,2.0,0.0
8165,2012-05-10,35811.0,2.0,2.0,2.0,0.0
770,1992-02-10,65933.0,0.0,0.0,0.0,0.0
5966,2006-05-03,33013.0,2.0,2.0,2.0,0.0
103,1990-04-14,171633.0,0.0,1.0,1.0,1.0
9120,2014-12-21,-169054.0,2.0,1.0,1.0,0.0
2841,1997-10-12,-92549.0,0.0,0.0,0.0,1.0
1871,1995-02-15,13611.0,2.0,0.0,0.0,0.0
2560,1997-01-04,335715.0,2.0,0.0,0.0,1.0
8211,2012-06-25,0.0,0.0,2.0,2.0,0.0
7974,2011-11-01,70094.0,0.0,0.0,0.0,0.0
2318,1996-05-07,151305.0,1.0,1.0,1.0,1.0
4245,2001-08-16,-85764.0,1.0,1.0,1.0,0.0
3153,1998-08-20,-167509.0,1.0,1.0,1.0,0.0
596,1991-08-20,-52050.0,0.0,0.0,0.0,0.0
9926,2017-03-06,-80036.0,2.0,1.0,1.0,0.0
6455,2007-09-04,-92478.0,0.0,2.0,2.0,0.0
10027,2017-06-15,-33816.0,0.0,2.0,2.0,0.0
5688,2005-07-29,-65991.0,0.0,2.0,2.0,1.0
9306,2015-06-25,-34402.0,0.0,2.0,2.0,0.0
4867,2003-04-30,220761.0,2.0,2.0,2.0,0.0
6913,2008-12-05,-247424.0,2.0,1.0,1.0,1.0
872,1992-05-22,0.0,0.0,2.0,2.0,0.0
6505,2007-10-24,-113161.0,0.0,0.0,0.0,0.0
8565,2013-06-14,70765.0,1.0,2.0,2.0,0.0
5556,2005-03-19,33888.0,0.0,2.0,2.0,0.0
67,1990-03-09,48053.0,1.0,0.0,0.0,0.0
1387,1993-10-19,-263933.0,2.0,0.0,0.0,0.0
6538,2007-11-26,-70353.0,0.0,0.0,0.0,0.0
1827,1995-01-02,1328141.0,2.0,1.0,1.0,0.0
6202,2006-12-25,-51917.0,2.0,0.0,0.0,0.0
619,1991-09-12,46729.0,0.0,0.0,0.0,0.0
3242,1998-11-17,-116205.0,1.0,0.0,0.0,0.0
5754,2005-10-03,-70095.0,0.0,0.0,0.0,0.0
42,1990-02-12,-67052.0,2.0,0.0,0.0,0.0
9207,2015-03-18,129042.0,2.0,0.0,0.0,0.0
4005,2000-12-19,-56660.0,2.0,1.0,1.0,0.0
465,1991-04-11,209808.0,1.0,1.0,1.0,0.0
3103,1998-07-01,0.0,1.0,2.0,2.0,0.0
9279,2015-05-29,0.0,0.0,2.0,2.0,0.0
6902,2008-11-24,-82781.0,1.0,1.0,1.0,1.0
3060,1998-05-19,120270.0,1.0,1.0,1.0,0.0
6275,2007-03-08,-60285.0,2.0,1.0,1.0,0.0
6476,2007-09-25,-137799.0,1.0,1.0,1.0,0.0
8026,2011-12-23,-110853.0,2.0,1.0,1.0,1.0
6523,2007-11-11,-94972.0,0.0,0.0,0.0,0.0
4455,2002-03-14,0.0,2.0,1.0,1.0,0.0
2505,1996-11-10,-30809.0,0.0,0.0,0.0,1.0
5413,2004-10-27,0.0,2.0,0.0,0.0,1.0
6786,2008-07-31,-106426.0,0.0,2.0,2.0,0.0
1682,1994-08-10,27799.0,1.0,1.0,1.0,1.0
3388,1999-04-12,186339.0,1.0,2.0,2.0,1.0
4841,2003-04-04,-29561.0,2.0,1.0,1.0,0.0
8486,2013-03-27,191013.0,2.0,1.0,1.0,1.0
1528,1994-03-09,23696.0,2.0,0.0,0.0,0.0
9145,2015-01-15,26410.0,2.0,1.0,1.0,1.0
3248,1998-11-23,-18994.0,0.0,0.0,0.0,1.0
532,1991-06-17,-30544.0,1.0,1.0,1.0,0.0
9858,2016-12-28,-25942.0,1.0,0.0,0.0,0.0
3150,1998-08-17,-113595.0,1.0,1.0,1.0,0.0
4092,2001-03-16,-548325.0,2.0,2.0,2.0,1.0
862,1992-05-12,32074.0,1.0,2.0,2.0,0.0
3354,1999-03-09,2272467.0,2.0,2.0,2.0,1.0
274,1990-10-02,-77469.0,0.0,0.0,0.0,0.0
10153,2017-10-19,-65932.0,0.0,0.0,0.0,0.0
3988,2000-12-02,2386198.0,2.0,2.0,2.0,1.0
4028,2001-01-11,-1347509.0,2.0,2.0,2.0,0.0
3800,2000-05-28,32038.0,2.0,2.0,2.0,0.0
5933,2006-03-31,-18049.0,2.0,2.0,2.0,0.0
4319,2001-10-29,-64442.0,1.0,0.0,0.0,0.0
5085,2003-12-04,773307.0,2.0,1.0,1.0,1.0
8075,2012-02-10,107323.0,0.0,1.0,1.0,0.0
9351,2015-08-09,-90888.0,0.0,1.0,1.0,0.0
5978,2006-05-15,68767.0,1.0,2.0,2.0,0.0
7389,2010-03-26,78125.0,2.0,0.0,0.0,1.0
9537,2016-02-11,519116.0,2.0,1.0,1.0,1.0
2494,1996-10-30,-64656.0,0.0,0.0,0.0,0.0
3226,1998-11-01,-100566.0,0.0,0.0,0.0,0.0
8319,2012-10-11,-53185.0,0.0,0.0,0.0,1.0
8000,2011-11-27,-109899.0,1.0,1.0,1.0,0.0
7742,2011-03-14,26544.0,2.0,1.0,1.0,1.0
2202,1996-01-12,-30191.0,2.0,1.0,1.0,1.0
2367,1996-06-25,-65050.0,1.0,2.0,2.0,0.0
5562,2005-03-25,103649.0,0.0,2.0,2.0,1.0
7114,2009-06-24,0.0,1.0,2.0,2.0,0.0
6704,2008-05-10,106985.0,1.0,2.0,2.0,1.0
2465,1996-10-01,-19367.0,0.0,0.0,0.0,1.0
9211,2015-03-22,0.0,2.0,0.0,0.0,0.0
1880,1995-02-24,-282267.0,2.0,1.0,1.0,1.0
4301,2001-10-11,-21605.0,1.0,0.0,0.0,0.0
7698,2011-01-29,-79735.0,2.0,1.0,1.0,0.0
647,1991-10-10,-146669.0,0.0,0.0,0.0,1.0
4666,2002-10-11,-75012.0,0.0,0.0,0.0,1.0
4002,2000-12-16,-860661.0,2.0,1.0,1.0,0.0
6300,2007-04-02,-95470.0,2.0,2.0,2.0,0.0
5805,2005-11-23,-61545.0,2.0,2.0,2.0,0.0
2348,1996-06-06,33048.0,1.0,2.0,2.0,0.0
5150,2004-02-07,200117.0,2.0,1.0,1.0,0.0
5863,2006-01-20,-28658.0,2.0,1.0,1.0,0.0
9883,2017-01-22,-25643.0,0.0,0.0,0.0,0.0
4439,2002-02-26,87425.0,1.0,1.0,1.0,1.0
4156,2001-05-19,-30403.0,2.0,1.0,1.0,0.0
4846,2003-04-09,58597.0,1.0,1.0,1.0,0.0
9581,2016-03-26,0.0,2.0,1.0,1.0,1.0
7340,2010-02-05,56590.0,2.0,1.0,1.0,0.0
2793,1997-08-25,-110717.0,1.0,1.0,1.0,1.0
3461,1999-06-24,-63254.0,1.0,2.0,2.0,0.0
5246,2004-05-13,0.0,1.0,2.0,2.0,0.0
8527,2013-05-07,136946.0,1.0,2.0,2.0,0.0
9831,2016-12-01,0.0,0.0,0.0,0.0,0.0
1309,1993-08-02,-87531.0,1.0,1.0,1.0,0.0
2876,1997-11-16,131866.0,1.0,0.0,0.0,1.0
1157,1993-03-03,-27662.0,1.0,1.0,1.0,0.0
8195,2012-06-09,0.0,1.0,2.0,2.0,1.0
7919,2011-09-07,-54271.0,0.0,1.0,1.0,0.0
276,1990-10-04,0.0,0.0,0.0,0.0,0.0
1922,1995-04-07,111536.0,1.0,1.0,1.0,0.0
1410,1993-11-11,-331804.0,2.0,0.0,0.0,0.0
8238,2012-07-22,-69210.0,0.0,2.0,2.0,0.0
4211,2001-07-13,-30861.0,1.0,2.0,2.0,1.0
7321,2010-01-17,55973.0,2.0,1.0,1.0,0.0
7379,2010-03-16,-51716.0,2.0,0.0,0.0,0.0
6897,2008-11-19,-113182.0,1.0,1.0,1.0,0.0
4014,2000-12-28,461011.0,2.0,1.0,1.0,1.0
1047,1992-11-13,-225885.0,2.0,0.0,0.0,0.0
9471,2015-12-07,0.0,1.0,0.0,0.0,0.0
1982,1995-06-06,-62540.0,1.0,2.0,2.0,0.0
1875,1995-02-19,687301.0,2.0,1.0,1.0,0.0
7115,2009-06-25,36297.0,1.0,2.0,2.0,1.0
10098,2017-08-25,-84525.0,0.0,1.0,1.0,0.0
1532,1994-03-13,98938.0,2.0,0.0,0.0,0.0
3366,1999-03-21,-123942.0,2.0,2.0,2.0,0.0
4718,2002-12-02,841110.0,2.0,1.0,1.0,1.0
7866,2011-07-16,-62325.0,0.0,2.0,2.0,1.0
10058,2017-07-16,-130243.0,1.0,2.0,2.0,0.0
7046,2009-04-17,67594.0,1.0,2.0,2.0,1.0
3959,2000-11-03,205826.0,2.0,0.0,0.0,1.0
3812,2000-06-09,96547.0,1.0,2.0,2.0,1.0
6416,2007-07-27,-34474.0,0.0,2.0,2.0,0.0
3881,2000-08-17,-50060.0,1.0,0.0,0.0,0.0
6587,2008-01-14,583304.0,0.0,0.0,0.0,0.0
8991,2014-08-14,-69210.0,0.0,2.0,2.0,0.0
8125,2012-03-31,0.0,0.0,1.0,1.0,0.0
6402,2007-07-13,-34771.0,0.0,2.0,2.0,0.0
3862,2000-07-29,-112532.0,1.0,1.0,1.0,0.0
4767,2003-01-20,58736.0,2.0,1.0,1.0,1.0
7278,2009-12-05,-218256.0,2.0,1.0,1.0,1.0
9633,2016-05-17,274187.0,1.0,2.0,2.0,0.0
7392,2010-03-29,-52115.0,2.0,0.0,0.0,1.0
1725,1994-09-22,-185866.0,1.0,0.0,0.0,1.0
256,1990-09-14,-113512.0,0.0,0.0,0.0,0.0
4771,2003-01-24,251015.0,2.0,2.0,2.0,0.0
5433,2004-11-16,-225125.0,2.0,0.0,0.0,0.0
980,1992-09-07,-202090.0,1.0,0.0,0.0,1.0
2405,1996-08-02,-85764.0,0.0,1.0,1.0,0.0
5082,2003-12-01,360621.0,2.0,0.0,0.0,1.0
8978,2014-08-01,-73393.0,0.0,2.0,2.0,0.0
9614,2016-04-28,30226.0,2.0,1.0,1.0,0.0
7442,2010-05-18,35104.0,1.0,2.0,2.0,0.0
6439,2007-08-19,-97520.0,1.0,2.0,2.0,0.0
2771,1997-08-03,-120552.0,1.0,1.0,1.0,0.0
9137,2015-01-07,-26511.0,2.0,1.0,1.0,0.0
2269,1996-03-19,26747.0,2.0,1.0,1.0,0.0
4222,2001-07-24,-61263.0,1.0,1.0,1.0,0.0
7088,2009-05-29,0.0,1.0,2.0,2.0,0.0
3928,2000-10-03,-37345.0,0.0,0.0,0.0,0.0
1245,1993-05-30,98388.0,2.0,2.0,2.0,0.0
9490,2015-12-26,-79129.0,1.0,0.0,0.0,0.0
7567,2010-09-20,-90678.0,0.0,1.0,1.0,0.0
9773,2016-10-04,-54881.0,0.0,1.0,1.0,1.0
5444,2004-11-27,24027.0,1.0,0.0,0.0,0.0
5804,2005-11-22,-30827.0,2.0,2.0,2.0,0.0
627,1991-09-20,-45405.0,0.0,0.0,0.0,0.0
6332,2007-05-04,-69135.0,2.0,2.0,2.0,0.0
6050,2006-07-26,-65050.0,0.0,2.0,2.0,0.0
3164,1998-08-31,-130042.0,1.0,0.0,0.0,0.0
3601,1999-11-11,100566.0,1.0,0.0,0.0,1.0
3065,1998-05-24,155548.0,1.0,2.0,2.0,0.0
5611,2005-05-13,-35923.0,2.0,2.0,2.0,1.0
6682,2008-04-18,104424.0,2.0,2.0,2.0,1.0
4944,2003-07-16,459207.0,1.0,2.0,2.0,0.0
7242,2009-10-30,-317512.0,2.0,1.0,1.0,0.0
357,1990-12-24,60510.0,1.0,0.0,0.0,1.0
9563,2016-03-08,-26780.0,2.0,1.0,1.0,1.0
9194,2015-03-05,212222.0,2.0,1.0,1.0,0.0
7645,2010-12-07,463317.0,2.0,1.0,1.0,1.0
9841,2016-12-11,-25576.0,0.0,0.0,0.0,0.0
9492,2015-12-28,-104904.0,1.0,0.0,0.0,1.0
9968,2017-04-17,60347.0,1.0,1.0,1.0,0.0
9764,2016-09-25,0.0,0.0,1.0,1.0,0.0
1805,1994-12-11,168896.0,1.0,0.0,0.0,0.0
6440,2007-08-20,-64833.0,1.0,2.0,2.0,1.0
9462,2015-11-28,102901.0,1.0,0.0,0.0,0.0
5307,2004-07-13,-66281.0,0.0,2.0,2.0,0.0
4044,2001-01-27,1343829.0,2.0,1.0,1.0,0.0
2857,1997-10-28,50324.0,0.0,0.0,0.0,1.0
9561,2016-03-06,106649.0,2.0,1.0,1.0,1.0
5130,2004-01-18,0.0,2.0,1.0,1.0,0.0
9370,2015-08-28,266354.0,0.0,1.0,1.0,1.0
8318,2012-10-10,-77527.0,0.0,0.0,0.0,1.0
6400,2007-07-11,-34845.0,0.0,2.0,2.0,0.0
323,1990-11-20,18673.0,0.0,0.0,0.0,1.0
1985,1995-06-09,-123801.0,0.0,2.0,2.0,0.0
3939,2000-10-14,248046.0,0.0,0.0,0.0,1.0
3745,2000-04-03,60840.0,0.0,1.0,1.0,1.0
1338,1993-08-31,-127713.0,1.0,0.0,0.0,0.0
325,1990-11-22,94972.0,1.0,0.0,0.0,1.0
1993,1995-06-17,-60697.0,0.0,1.0,1.0,0.0
9268,2015-05-18,102986.0,0.0,2.0,2.0,0.0
7226,2009-10-14,-31752.0,1.0,2.0,2.0,0.0
2639,1997-03-24,0.0,1.0,1.0,1.0,0.0
7542,2010-08-26,-98061.0,0.0,2.0,2.0,0.0
1842,1995-01-17,-109888.0,2.0,0.0,0.0,0.0
8030,2011-12-27,-135762.0,2.0,1.0,1.0,0.0
6454,2007-09-03,-123801.0,0.0,2.0,2.0,0.0
6343,2007-05-15,0.0,2.0,2.0,2.0,1.0
9609,2016-04-23,-240823.0,2.0,1.0,1.0,0.0
3804,2000-06-01,-32182.0,1.0,2.0,2.0,0.0
8962,2014-07-16,-35624.0,0.0,2.0,2.0,0.0
4649,2002-09-24,-109888.0,0.0,0.0,0.0,0.0
4236,2001-08-07,-88261.0,1.0,1.0,1.0,1.0
7679,2011-01-10,-352098.0,2.0,1.0,1.0,1.0
8151,2012-04-26,408595.0,0.0,2.0,2.0,0.0
1735,1994-10-02,-125014.0,1.0,0.0,0.0,0.0
8855,2014-03-31,-26511.0,2.0,1.0,1.0,1.0
7163,2009-08-12,-35513.0,0.0,2.0,2.0,0.0
6252,2007-02-13,529258.0,1.0,1.0,1.0,1.0
8757,2013-12-23,-76429.0,1.0,0.0,0.0,1.0
1696,1994-08-24,-53258.0,1.0,1.0,1.0,0.0
359,1990-12-26,61618.0,1.0,0.0,0.0,1.0
7631,2010-11-23,28553.0,2.0,1.0,1.0,0.0
6418,2007-07-29,-34365.0,0.0,2.0,2.0,0.0
9286,2015-06-05,0.0,0.0,2.0,2.0,0.0
4102,2001-03-26,-283357.0,2.0,2.0,2.0,1.0
9117,2014-12-18,256674.0,2.0,1.0,1.0,0.0
1878,1995-02-22,199152.0,2.0,1.0,1.0,0.0
8270,2012-08-23,-94291.0,0.0,2.0,2.0,0.0
8837,2014-03-13,-80543.0,2.0,1.0,1.0,0.0
9097,2014-11-28,-387508.0,2.0,1.0,1.0,1.0
3997,2000-12-11,-636379.0,2.0,2.0,2.0,0.0
9071,2014-11-02,-53055.0,1.0,1.0,1.0,1.0
7093,2009-06-03,-35884.0,0.0,2.0,2.0,0.0
3769,2000-04-27,233383.0,2.0,2.0,2.0,1.0
351,1990-12-18,-70097.0,2.0,0.0,0.0,0.0
6706,2008-05-12,107655.0,1.0,2.0,2.0,1.0
2265,1996-03-15,260585.0,2.0,0.0,0.0,1.0
6304,2007-04-06,31716.0,2.0,2.0,2.0,0.0
4083,2001-03-07,660039.0,2.0,2.0,2.0,1.0
2322,1996-05-11,123091.0,1.0,2.0,2.0,1.0
2423,1996-08-20,-52586.0,0.0,0.0,0.0,1.0
2064,1995-08-27,-264477.0,0.0,0.0,0.0,0.0
9943,2017-03-23,187461.0,2.0,1.0,1.0,1.0
2180,1995-12-21,100566.0,1.0,0.0,0.0,0.0
7522,2010-08-06,-69135.0,0.0,2.0,2.0,0.0
3073,1998-06-01,228810.0,2.0,2.0,2.0,1.0
1090,1992-12-26,139349.0,1.0,0.0,0.0,0.0
8531,2013-05-11,69799.0,1.0,2.0,2.0,0.0
5334,2004-08-09,-30472.0,0.0,1.0,1.0,1.0
3739,2000-03-28,90141.0,0.0,1.0,1.0,0.0
8816,2014-02-20,26544.0,2.0,1.0,1.0,1.0
429,1991-03-06,-162229.0,2.0,0.0,0.0,0.0
10150,2017-10-16,-89030.0,0.0,0.0,0.0,1.0
2014,1995-07-08,-114145.0,1.0,1.0,1.0,0.0
1547,1994-03-28,78828.0,1.0,0.0,0.0,0.0
7997,2011-11-24,218708.0,0.0,1.0,1.0,0.0
5632,2005-06-03,0.0,1.0,2.0,2.0,0.0
2895,1997-12-05,-164216.0,2.0,0.0,0.0,0.0
1571,1994-04-21,56043.0,1.0,1.0,1.0,0.0
4939,2003-07-11,-61404.0,1.0,2.0,2.0,0.0
9314,2015-07-03,-67740.0,0.0,2.0,2.0,0.0
4720,2002-12-04,-59435.0,2.0,1.0,1.0,1.0
5388,2004-10-02,-124248.0,0.0,0.0,0.0,0.0
3666,2000-01-15,409245.0,1.0,0.0,0.0,0.0
813,1992-03-24,-25809.0,0.0,0.0,0.0,1.0
1730,1994-09-27,-113967.0,1.0,0.0,0.0,1.0
5278,2004-06-14,-69799.0,0.0,2.0,2.0,0.0
8108,2012-03-14,0.0,0.0,1.0,1.0,0.0
2275,1996-03-25,0.0,2.0,1.0,1.0,0.0
6662,2008-03-29,-103870.0,2.0,2.0,2.0,1.0
7094,2009-06-04,0.0,0.0,2.0,2.0,1.0
7828,2011-06-08,0.0,0.0,2.0,2.0,0.0
2698,1997-05-22,26578.0,0.0,1.0,1.0,0.0
6787,2008-08-01,-70765.0,0.0,2.0,2.0,0.0
8538,2013-05-18,105200.0,2.0,2.0,2.0,1.0
7251,2009-11-08,27253.0,2.0,1.0,1.0,0.0
6816,2008-08-30,-33450.0,0.0,2.0,2.0,1.0
1606,1994-05-26,-407757.0,2.0,2.0,2.0,1.0
3938,2000-10-13,388868.0,0.0,0.0,0.0,1.0
7137,2009-07-17,-35811.0,0.0,2.0,2.0,0.0
8481,2013-03-22,-26679.0,2.0,1.0,1.0,1.0
6526,2007-11-14,-93091.0,0.0,0.0,0.0,0.0
7864,2011-07-14,-62681.0,0.0,2.0,2.0,0.0
8387,2012-12-18,-214376.0,2.0,1.0,1.0,1.0
4313,2001-10-23,527813.0,1.0,0.0,0.0,0.0
258,1990-09-16,-111753.0,0.0,0.0,0.0,0.0
2377,1996-07-05,-63325.0,1.0,2.0,2.0,1.0
7380,2010-03-17,103566.0,2.0,0.0,0.0,0.0
7908,2011-08-27,-55769.0,0.0,1.0,1.0,0.0
926,1992-07-15,-63040.0,1.0,2.0,2.0,0.0
9214,2015-03-25,51917.0,2.0,0.0,0.0,1.0
8834,2014-03-10,54406.0,2.0,1.0,1.0,0.0
6864,2008-10-17,-60285.0,0.0,1.0,1.0,0.0
2708,1997-06-01,198912.0,0.0,1.0,1.0,0.0
4458,2002-03-17,0.0,2.0,1.0,1.0,1.0
8813,2014-02-17,-477501.0,2.0,0.0,0.0,1.0
7863,2011-07-13,-62826.0,0.0,2.0,2.0,0.0
1274,1993-06-28,32688.0,2.0,2.0,2.0,1.0
3170,1998-09-06,-125234.0,1.0,0.0,0.0,0.0
8769,2014-01-04,79532.0,2.0,1.0,1.0,1.0
1293,1993-07-17,-61263.0,1.0,1.0,1.0,0.0
5449,2004-12-02,171881.0,1.0,0.0,0.0,1.0
4056,2001-02-08,-65628.0,2.0,2.0,2.0,1.0
1383,1993-10-15,1699616.0,2.0,0.0,0.0,1.0
9169,2015-02-08,-54406.0,2.0,1.0,1.0,0.0
8490,2013-03-31,0.0,2.0,1.0,1.0,1.0
7255,2009-11-12,27253.0,2.0,1.0,1.0,0.0
352,1990-12-19,141026.0,1.0,0.0,0.0,0.0
5416,2004-10-30,26309.0,2.0,0.0,0.0,1.0
7179,2009-08-28,-34474.0,0.0,2.0,2.0,0.0
227,1990-08-16,-106783.0,0.0,1.0,1.0,0.0
2506,1996-11-11,0.0,0.0,0.0,0.0,1.0
9539,2016-02-13,-109218.0,2.0,1.0,1.0,1.0
5440,2004-11-23,0.0,1.0,0.0,0.0,0.0
1644,1994-07-03,-63396.0,1.0,2.0,2.0,0.0
106,1990-04-17,175165.0,0.0,1.0,1.0,0.0
3367,1999-03-22,-154131.0,2.0,2.0,2.0,0.0
935,1992-07-24,-61899.0,1.0,2.0,2.0,0.0
1059,1992-11-25,108939.0,2.0,0.0,0.0,1.0
8971,2014-07-25,-35624.0,0.0,2.0,2.0,0.0
6324,2007-04-26,101005.0,1.0,2.0,2.0,0.0
4811,2003-03-05,-53931.0,2.0,1.0,1.0,1.0
6717,2008-05-23,72032.0,2.0,2.0,2.0,1.0
9046,2014-10-08,-31323.0,0.0,2.0,2.0,1.0
9390,2015-09-17,89520.0,0.0,1.0,1.0,1.0
8865,2014-04-10,257604.0,1.0,1.0,1.0,0.0
2046,1995-08-09,-150974.0,0.0,0.0,0.0,0.0
8489,2013-03-30,296349.0,2.0,1.0,1.0,0.0
9793,2016-10-24,26309.0,0.0,0.0,0.0,0.0
6240,2007-02-01,-51318.0,2.0,0.0,0.0,0.0
9602,2016-04-16,349915.0,2.0,1.0,1.0,1.0
4008,2000-12-22,-324404.0,2.0,1.0,1.0,0.0
9278,2015-05-28,34808.0,0.0,2.0,2.0,0.0
908,1992-06-27,0.0,0.0,2.0,2.0,0.0
6195,2006-12-18,-541870.0,2.0,1.0,1.0,1.0
3815,2000-06-12,0.0,1.0,2.0,2.0,0.0
9116,2014-12-17,532726.0,2.0,1.0,1.0,0.0
6185,2006-12-08,303844.0,2.0,1.0,1.0,1.0
4965,2003-08-06,-90476.0,1.0,1.0,1.0,0.0
3012,1998-04-01,0.0,1.0,1.0,1.0,0.0
1972,1995-05-27,0.0,1.0,2.0,2.0,0.0
2105,1995-10-07,0.0,0.0,0.0,0.0,0.0
6694,2008-04-30,-36062.0,2.0,2.0,2.0,1.0
3009,1998-03-29,0.0,1.0,1.0,1.0,1.0
3645,1999-12-25,-416410.0,2.0,0.0,0.0,0.0
3417,1999-05-11,-157686.0,2.0,2.0,2.0,0.0
965,1992-08-23,-55221.0,1.0,1.0,1.0,0.0
8660,2013-09-17,-86802.0,0.0,1.0,1.0,1.0
215,1990-08-04,-113182.0,1.0,1.0,1.0,0.0
1408,1993-11-09,144175.0,2.0,0.0,0.0,0.0
9780,2016-10-11,-53661.0,0.0,1.0,1.0,1.0
3430,1999-05-24,256166.0,2.0,2.0,2.0,0.0
